,ESTACION,MAGNITUD,ANO,MES,DIA,valor_medido,fecha
1072,59,83,2019,1,1,5.2,2019-01-01
6125,59,83,2019,1,2,4.1,2019-01-02
11178,59,83,2019,1,3,5.1,2019-01-03
16231,59,83,2019,1,4,4.2,2019-01-04
21284,59,83,2019,1,5,3.9,2019-01-05
26337,59,83,2019,1,6,5.2,2019-01-06
31390,59,83,2019,1,7,6.7,2019-01-07
36443,59,83,2019,1,8,6.1,2019-01-08
41496,59,83,2019,1,9,6.7,2019-01-09
46549,59,83,2019,1,10,3.4,2019-01-10
51602,59,83,2019,1,11,2.5,2019-01-11
56655,59,83,2019,1,12,3.6,2019-01-12
61708,59,83,2019,1,13,3.7,2019-01-13
66761,59,83,2019,1,14,5.4,2019-01-14
71814,59,83,2019,1,15,5.6,2019-01-15
76867,59,83,2019,1,16,4.4,2019-01-16
81920,59,83,2019,1,17,4.1,2019-01-17
86973,59,83,2019,1,18,2.5,2019-01-18
92026,59,83,2019,1,19,1.2,2019-01-19
97079,59,83,2019,1,20,5.0,2019-01-20
102132,59,83,2019,1,21,5.0,2019-01-21
107185,59,83,2019,1,22,3.8,2019-01-22
112238,59,83,2019,1,23,9.8,2019-01-23
117291,59,83,2019,1,24,10.4,2019-01-24
122344,59,83,2019,1,25,10.3,2019-01-25
127397,59,83,2019,1,26,6.5,2019-01-26
132450,59,83,2019,1,27,6.7,2019-01-27
137503,59,83,2019,1,28,7.9,2019-01-28
142556,59,83,2019,1,29,7.9,2019-01-29
147609,59,83,2019,1,30,6.8,2019-01-30
152662,59,83,2019,1,31,9.7,2019-01-31
1073,59,83,2019,2,1,6.8,2019-02-01
6126,59,83,2019,2,2,4.5,2019-02-02
11179,59,83,2019,2,3,3.7,2019-02-03
16232,59,83,2019,2,4,3.9,2019-02-04
21285,59,83,2019,2,5,7.3,2019-02-05
26338,59,83,2019,2,6,7.9,2019-02-06
31391,59,83,2019,2,7,7.9,2019-02-07
36444,59,83,2019,2,8,7.3,2019-02-08
41497,59,83,2019,2,9,6.6,2019-02-09
46550,59,83,2019,2,10,8.3,2019-02-10
51603,59,83,2019,2,11,8.5,2019-02-11
56656,59,83,2019,2,12,6.6,2019-02-12
61709,59,83,2019,2,13,7.5,2019-02-13
66762,59,83,2019,2,14,6.8,2019-02-14
71815,59,83,2019,2,15,7.4,2019-02-15
76868,59,83,2019,2,16,8.9,2019-02-16
81921,59,83,2019,2,17,7.4,2019-02-17
86974,59,83,2019,2,18,7.1,2019-02-18
92027,59,83,2019,2,19,8.5,2019-02-19
97080,59,83,2019,2,20,7.9,2019-02-20
102133,59,83,2019,2,21,8.9,2019-02-21
107186,59,83,2019,2,22,9.4,2019-02-22
112239,59,83,2019,2,23,9.9,2019-02-23
117292,59,83,2019,2,24,11.1,2019-02-24
122345,59,83,2019,2,25,10.7,2019-02-25
127398,59,83,2019,2,26,11.4,2019-02-26
132451,59,83,2019,2,27,11.3,2019-02-27
137504,59,83,2019,2,28,11.4,2019-02-28
1074,59,83,2019,3,1,11.7,2019-03-01
6127,59,83,2019,3,2,13.0,2019-03-02
11180,59,83,2019,3,3,12.1,2019-03-03
16233,59,83,2019,3,4,12.0,2019-03-04
21286,59,83,2019,3,5,11.8,2019-03-05
26339,59,83,2019,3,6,10.1,2019-03-06
31392,59,83,2019,3,7,8.2,2019-03-07
36445,59,83,2019,3,8,10.2,2019-03-08
41498,59,83,2019,3,9,11.2,2019-03-09
46551,59,83,2019,3,10,13.6,2019-03-10
51604,59,83,2019,3,11,13.4,2019-03-11
56657,59,83,2019,3,12,12.7,2019-03-12
61710,59,83,2019,3,13,10.3,2019-03-13
66763,59,83,2019,3,14,10.2,2019-03-14
71816,59,83,2019,3,15,12.9,2019-03-15
76869,59,83,2019,3,16,15.2,2019-03-16
81922,59,83,2019,3,17,12.8,2019-03-17
86975,59,83,2019,3,18,8.7,2019-03-18
92028,59,83,2019,3,19,9.5,2019-03-19
97081,59,83,2019,3,20,8.3,2019-03-20
102134,59,83,2019,3,21,8.8,2019-03-21
107187,59,83,2019,3,22,10.2,2019-03-22
112240,59,83,2019,3,23,12.7,2019-03-23
117293,59,83,2019,3,24,13.9,2019-03-24
122346,59,83,2019,3,25,13.5,2019-03-25
127399,59,83,2019,3,26,11.9,2019-03-26
132452,59,83,2019,3,27,11.0,2019-03-27
137505,59,83,2019,3,28,11.2,2019-03-28
142558,59,83,2019,3,29,10.8,2019-03-29
147611,59,83,2019,3,30,11.5,2019-03-30
152664,59,83,2019,3,31,9.5,2019-03-31
1075,59,83,2019,4,1,11.4,2019-04-01
6128,59,83,2019,4,2,12.7,2019-04-02
11181,59,83,2019,4,3,11.5,2019-04-03
16234,59,83,2019,4,4,8.5,2019-04-04
21287,59,83,2019,4,5,6.3,2019-04-05
26340,59,83,2019,4,6,6.0,2019-04-06
31393,59,83,2019,4,7,7.9,2019-04-07
36446,59,83,2019,4,8,10.4,2019-04-08
41499,59,83,2019,4,9,8.9,2019-04-09
46552,59,83,2019,4,10,9.8,2019-04-10
51605,59,83,2019,4,11,9.7,2019-04-11
56658,59,83,2019,4,12,11.0,2019-04-12
61711,59,83,2019,4,13,13.4,2019-04-13
66764,59,83,2019,4,14,16.1,2019-04-14
71817,59,83,2019,4,15,16.4,2019-04-15
76870,59,83,2019,4,16,14.4,2019-04-16
81923,59,83,2019,4,17,15.8,2019-04-17
86976,59,83,2019,4,18,10.1,2019-04-18
92029,59,83,2019,4,19,9.2,2019-04-19
97082,59,83,2019,4,20,13.2,2019-04-20
102135,59,83,2019,4,21,10.0,2019-04-21
107188,59,83,2019,4,22,12.8,2019-04-22
112241,59,83,2019,4,23,10.4,2019-04-23
117294,59,83,2019,4,24,7.6,2019-04-24
122347,59,83,2019,4,25,9.8,2019-04-25
127400,59,83,2019,4,26,12.1,2019-04-26
132453,59,83,2019,4,27,13.8,2019-04-27
137506,59,83,2019,4,28,16.7,2019-04-28
142559,59,83,2019,4,29,18.0,2019-04-29
147612,59,83,2019,4,30,18.5,2019-04-30
1076,59,83,2019,5,1,17.8,2019-05-01
6129,59,83,2019,5,2,17.8,2019-05-02
11182,59,83,2019,5,3,14.8,2019-05-03
16235,59,83,2019,5,4,13.6,2019-05-04
21288,59,83,2019,5,5,14.6,2019-05-05
26341,59,83,2019,5,6,16.8,2019-05-06
31394,59,83,2019,5,7,17.6,2019-05-07
36447,59,83,2019,5,8,16.0,2019-05-08
41500,59,83,2019,5,9,16.2,2019-05-09
46553,59,83,2019,5,10,18.8,2019-05-10
51606,59,83,2019,5,11,19.3,2019-05-11
56659,59,83,2019,5,12,17.6,2019-05-12
61712,59,83,2019,5,13,20.4,2019-05-13
66765,59,83,2019,5,14,20.1,2019-05-14
71818,59,83,2019,5,15,22.7,2019-05-15
76871,59,83,2019,5,16,20.4,2019-05-16
81924,59,83,2019,5,17,13.0,2019-05-17
86977,59,83,2019,5,18,13.3,2019-05-18
92030,59,83,2019,5,19,14.8,2019-05-19
97083,59,83,2019,5,20,15.1,2019-05-20
102136,59,83,2019,5,21,17.8,2019-05-21
107189,59,83,2019,5,22,19.9,2019-05-22
112242,59,83,2019,5,23,21.4,2019-05-23
117295,59,83,2019,5,24,18.7,2019-05-24
122348,59,83,2019,5,25,16.9,2019-05-25
127401,59,83,2019,5,26,17.8,2019-05-26
132454,59,83,2019,5,27,20.4,2019-05-27
137507,59,83,2019,5,28,18.1,2019-05-28
142560,59,83,2019,5,29,17.4,2019-05-29
147613,59,83,2019,5,30,21.2,2019-05-30
152666,59,83,2019,5,31,23.4,2019-05-31
1077,59,83,2019,6,1,24.5,2019-06-01
6130,59,83,2019,6,2,25.6,2019-06-02
11183,59,83,2019,6,3,25.5,2019-06-03
16236,59,83,2019,6,4,23.5,2019-06-04
21289,59,83,2019,6,5,17.0,2019-06-05
26342,59,83,2019,6,6,17.5,2019-06-06
31395,59,83,2019,6,7,16.0,2019-06-07
36448,59,83,2019,6,8,19.1,2019-06-08
41501,59,83,2019,6,9,20.6,2019-06-09
46554,59,83,2019,6,10,19.8,2019-06-10
51607,59,83,2019,6,11,16.4,2019-06-11
56660,59,83,2019,6,12,16.4,2019-06-12
61713,59,83,2019,6,13,20.1,2019-06-13
66766,59,83,2019,6,14,19.8,2019-06-14
71819,59,83,2019,6,15,18.9,2019-06-15
76872,59,83,2019,6,16,21.2,2019-06-16
81925,59,83,2019,6,17,23.8,2019-06-17
86978,59,83,2019,6,18,24.9,2019-06-18
92031,59,83,2019,6,19,22.1,2019-06-19
97084,59,83,2019,6,20,22.4,2019-06-20
102137,59,83,2019,6,21,22.5,2019-06-21
107190,59,83,2019,6,22,23.2,2019-06-22
112243,59,83,2019,6,23,25.7,2019-06-23
117296,59,83,2019,6,24,25.7,2019-06-24
122349,59,83,2019,6,25,26.4,2019-06-25
127402,59,83,2019,6,26,28.4,2019-06-26
132455,59,83,2019,6,27,30.0,2019-06-27
137508,59,83,2019,6,28,30.9,2019-06-28
142561,59,83,2019,6,29,31.2,2019-06-29
147614,59,83,2019,6,30,31.0,2019-06-30
1078,59,83,2019,7,1,28.8,2019-07-01
6131,59,83,2019,7,2,27.1,2019-07-02
11184,59,83,2019,7,3,26.9,2019-07-03
16237,59,83,2019,7,4,27.7,2019-07-04
21290,59,83,2019,7,5,27.4,2019-07-05
26343,59,83,2019,7,6,26.9,2019-07-06
31396,59,83,2019,7,7,27.2,2019-07-07
36449,59,83,2019,7,8,24.7,2019-07-08
41502,59,83,2019,7,9,22.5,2019-07-09
46555,59,83,2019,7,10,24.4,2019-07-10
51608,59,83,2019,7,11,28.2,2019-07-11
56661,59,83,2019,7,12,30.0,2019-07-12
61714,59,83,2019,7,13,29.6,2019-07-13
66767,59,83,2019,7,14,26.6,2019-07-14
71820,59,83,2019,7,15,27.0,2019-07-15
76873,59,83,2019,7,16,28.1,2019-07-16
81926,59,83,2019,7,17,27.6,2019-07-17
86979,59,83,2019,7,18,28.0,2019-07-18
92032,59,83,2019,7,19,29.1,2019-07-19
97085,59,83,2019,7,20,30.3,2019-07-20
102138,59,83,2019,7,21,30.4,2019-07-21
107191,59,83,2019,7,22,29.9,2019-07-22
112244,59,83,2019,7,23,29.9,2019-07-23
117297,59,83,2019,7,24,24.1,2019-07-24
122350,59,83,2019,7,25,0.0,2019-07-25
127403,59,83,2019,7,26,0.0,2019-07-26
132456,59,83,2019,7,27,0.0,2019-07-27
137509,59,83,2019,7,28,0.0,2019-07-28
142562,59,83,2019,7,29,0.0,2019-07-29
147615,59,83,2019,7,30,0.0,2019-07-30
152668,59,83,2019,7,31,0.0,2019-07-31
1079,59,83,2019,8,1,0.0,2019-08-01
6132,59,83,2019,8,2,0.0,2019-08-02
11185,59,83,2019,8,3,0.0,2019-08-03
16238,59,83,2019,8,4,0.0,2019-08-04
21291,59,83,2019,8,5,0.0,2019-08-05
26344,59,83,2019,8,6,0.0,2019-08-06
31397,59,83,2019,8,7,0.0,2019-08-07
36450,59,83,2019,8,8,0.0,2019-08-08
41503,59,83,2019,8,9,27.8,2019-08-09
46556,59,83,2019,8,10,25.1,2019-08-10
51609,59,83,2019,8,11,24.5,2019-08-11
56662,59,83,2019,8,12,21.2,2019-08-12
61715,59,83,2019,8,13,21.7,2019-08-13
66768,59,83,2019,8,14,24.5,2019-08-14
71821,59,83,2019,8,15,27.1,2019-08-15
76874,59,83,2019,8,16,27.8,2019-08-16
81927,59,83,2019,8,17,28.9,2019-08-17
86980,59,83,2019,8,18,27.4,2019-08-18
92033,59,83,2019,8,19,26.5,2019-08-19
97086,59,83,2019,8,20,23.3,2019-08-20
102139,59,83,2019,8,21,23.0,2019-08-21
107192,59,83,2019,8,22,22.8,2019-08-22
112245,59,83,2019,8,23,24.4,2019-08-23
117298,59,83,2019,8,24,25.7,2019-08-24
122351,59,83,2019,8,25,26.0,2019-08-25
127404,59,83,2019,8,26,21.5,2019-08-26
132457,59,83,2019,8,27,20.6,2019-08-27
137510,59,83,2019,8,28,23.5,2019-08-28
142563,59,83,2019,8,29,24.9,2019-08-29
147616,59,83,2019,8,30,25.2,2019-08-30
152669,59,83,2019,8,31,24.8,2019-08-31
1080,59,83,2019,9,1,25.0,2019-09-01
6133,59,83,2019,9,2,23.5,2019-09-02
11186,59,83,2019,9,3,24.7,2019-09-03
16239,59,83,2019,9,4,25.2,2019-09-04
21292,59,83,2019,9,5,20.7,2019-09-05
26345,59,83,2019,9,6,18.0,2019-09-06
31398,59,83,2019,9,7,19.8,2019-09-07
36451,59,83,2019,9,8,21.9,2019-09-08
41504,59,83,2019,9,9,22.3,2019-09-09
46557,59,83,2019,9,10,16.7,2019-09-10
51610,59,83,2019,9,11,18.5,2019-09-11
56663,59,83,2019,9,12,20.7,2019-09-12
61716,59,83,2019,9,13,18.1,2019-09-13
66769,59,83,2019,9,14,16.9,2019-09-14
71822,59,83,2019,9,15,17.8,2019-09-15
76875,59,83,2019,9,16,19.8,2019-09-16
81928,59,83,2019,9,17,21.0,2019-09-17
86981,59,83,2019,9,18,20.7,2019-09-18
92034,59,83,2019,9,19,21.5,2019-09-19
97087,59,83,2019,9,20,19.9,2019-09-20
102140,59,83,2019,9,21,18.1,2019-09-21
107193,59,83,2019,9,22,18.8,2019-09-22
112246,59,83,2019,9,23,17.3,2019-09-23
117299,59,83,2019,9,24,19.4,2019-09-24
122352,59,83,2019,9,25,19.5,2019-09-25
127405,59,83,2019,9,26,19.7,2019-09-26
132458,59,83,2019,9,27,20.9,2019-09-27
137511,59,83,2019,9,28,19.7,2019-09-28
142564,59,83,2019,9,29,20.4,2019-09-29
147617,59,83,2019,9,30,20.8,2019-09-30
1081,59,83,2019,10,1,19.5,2019-10-01
6134,59,83,2019,10,2,18.2,2019-10-02
11187,59,83,2019,10,3,17.0,2019-10-03
16240,59,83,2019,10,4,19.2,2019-10-04
21293,59,83,2019,10,5,19.9,2019-10-05
26346,59,83,2019,10,6,19.9,2019-10-06
31399,59,83,2019,10,7,20.2,2019-10-07
36452,59,83,2019,10,8,20.7,2019-10-08
41505,59,83,2019,10,9,20.8,2019-10-09
46558,59,83,2019,10,10,18.7,2019-10-10
51611,59,83,2019,10,11,19.8,2019-10-11
56664,59,83,2019,10,12,20.7,2019-10-12
61717,59,83,2019,10,13,18.1,2019-10-13
66770,59,83,2019,10,14,15.2,2019-10-14
71823,59,83,2019,10,15,12.4,2019-10-15
76876,59,83,2019,10,16,12.8,2019-10-16
81929,59,83,2019,10,17,12.3,2019-10-17
86982,59,83,2019,10,18,16.3,2019-10-18
92035,59,83,2019,10,19,14.2,2019-10-19
97088,59,83,2019,10,20,10.7,2019-10-20
102141,59,83,2019,10,21,9.3,2019-10-21
107194,59,83,2019,10,22,8.6,2019-10-22
112247,59,83,2019,10,23,8.8,2019-10-23
117300,59,83,2019,10,24,11.7,2019-10-24
122353,59,83,2019,10,25,12.6,2019-10-25
127406,59,83,2019,10,26,13.8,2019-10-26
132459,59,83,2019,10,27,14.5,2019-10-27
137512,59,83,2019,10,28,16.0,2019-10-28
142565,59,83,2019,10,29,13.0,2019-10-29
147618,59,83,2019,10,30,14.5,2019-10-30
152671,59,83,2019,10,31,17.4,2019-10-31
1082,59,83,2019,11,1,17.3,2019-11-01
6135,59,83,2019,11,2,15.7,2019-11-02
11188,59,83,2019,11,3,13.8,2019-11-03
16241,59,83,2019,11,4,13.4,2019-11-04
21294,59,83,2019,11,5,10.6,2019-11-05
26347,59,83,2019,11,6,10.9,2019-11-06
31400,59,83,2019,11,7,9.8,2019-11-07
36453,59,83,2019,11,8,7.8,2019-11-08
41506,59,83,2019,11,9,7.9,2019-11-09
46559,59,83,2019,11,10,7.3,2019-11-10
51612,59,83,2019,11,11,7.8,2019-11-11
56665,59,83,2019,11,12,8.8,2019-11-12
61718,59,83,2019,11,13,11.7,2019-11-13
66771,59,83,2019,11,14,7.4,2019-11-14
71824,59,83,2019,11,15,6.2,2019-11-15
76877,59,83,2019,11,16,6.1,2019-11-16
81930,59,83,2019,11,17,5.8,2019-11-17
86983,59,83,2019,11,18,6.3,2019-11-18
92036,59,83,2019,11,19,4.9,2019-11-19
97089,59,83,2019,11,20,4.4,2019-11-20
102142,59,83,2019,11,21,7.1,2019-11-21
107195,59,83,2019,11,22,8.8,2019-11-22
112248,59,83,2019,11,23,8.9,2019-11-23
117301,59,83,2019,11,24,8.7,2019-11-24
122354,59,83,2019,11,25,11.5,2019-11-25
127407,59,83,2019,11,26,11.0,2019-11-26
132460,59,83,2019,11,27,11.2,2019-11-27
137513,59,83,2019,11,28,10.1,2019-11-28
142566,59,83,2019,11,29,12.6,2019-11-29
147619,59,83,2019,11,30,11.9,2019-11-30
1083,59,83,2019,12,1,6.9,2019-12-01
6136,59,83,2019,12,2,7.0,2019-12-02
11189,59,83,2019,12,3,5.3,2019-12-03
16242,59,83,2019,12,4,7.5,2019-12-04
21295,59,83,2019,12,5,8.7,2019-12-05
26348,59,83,2019,12,6,8.8,2019-12-06
31401,59,83,2019,12,7,7.1,2019-12-07
36454,59,83,2019,12,8,4.8,2019-12-08
41507,59,83,2019,12,9,7.0,2019-12-09
46560,59,83,2019,12,10,3.9,2019-12-10
51613,59,83,2019,12,11,5.3,2019-12-11
56666,59,83,2019,12,12,6.9,2019-12-12
61719,59,83,2019,12,13,12.5,2019-12-13
66772,59,83,2019,12,14,8.6,2019-12-14
71825,59,83,2019,12,15,8.2,2019-12-15
76878,59,83,2019,12,16,9.5,2019-12-16
81931,59,83,2019,12,17,9.0,2019-12-17
86984,59,83,2019,12,18,6.4,2019-12-18
92037,59,83,2019,12,19,9.7,2019-12-19
97090,59,83,2019,12,20,11.9,2019-12-20
102143,59,83,2019,12,21,13.1,2019-12-21
107196,59,83,2019,12,22,10.9,2019-12-22
112249,59,83,2019,12,23,8.6,2019-12-23
117302,59,83,2019,12,24,7.6,2019-12-24
122355,59,83,2019,12,25,9.1,2019-12-25
127408,59,83,2019,12,26,8.8,2019-12-26
132461,59,83,2019,12,27,6.1,2019-12-27
137514,59,83,2019,12,28,6.6,2019-12-28
142567,59,83,2019,12,29,5.8,2019-12-29
147620,59,83,2019,12,30,5.3,2019-12-30
152673,59,83,2019,12,31,5.5,2019-12-31
2162,59,83,2020,1,1,4.8,2020-01-01
7215,59,83,2020,1,2,4.7,2020-01-02
12268,59,83,2020,1,3,2.3,2020-01-03
17321,59,83,2020,1,4,4.8,2020-01-04
22374,59,83,2020,1,5,4.6,2020-01-05
27427,59,83,2020,1,6,5.2,2020-01-06
32480,59,83,2020,1,7,5.4,2020-01-07
37533,59,83,2020,1,8,6.6,2020-01-08
42586,59,83,2020,1,9,6.9,2020-01-09
47639,59,83,2020,1,10,6.1,2020-01-10
52692,59,83,2020,1,11,4.1,2020-01-11
57745,59,83,2020,1,12,2.3,2020-01-12
62798,59,83,2020,1,13,1.8,2020-01-13
67851,59,83,2020,1,14,2.1,2020-01-14
72904,59,83,2020,1,15,4.9,2020-01-15
77957,59,83,2020,1,16,8.4,2020-01-16
83010,59,83,2020,1,17,8.7,2020-01-17
88063,59,83,2020,1,18,6.0,2020-01-18
93116,59,83,2020,1,19,6.0,2020-01-19
98169,59,83,2020,1,20,3.3,2020-01-20
103222,59,83,2020,1,21,4.4,2020-01-21
108275,59,83,2020,1,22,5.8,2020-01-22
113328,59,83,2020,1,23,5.7,2020-01-23
118381,59,83,2020,1,24,6.8,2020-01-24
123434,59,83,2020,1,25,7.0,2020-01-25
128487,59,83,2020,1,26,6.5,2020-01-26
133540,59,83,2020,1,27,5.5,2020-01-27
138593,59,83,2020,1,28,10.2,2020-01-28
143646,59,83,2020,1,29,11.2,2020-01-29
148699,59,83,2020,1,30,9.9,2020-01-30
153752,59,83,2020,1,31,11.6,2020-01-31
2163,59,83,2020,2,1,13.3,2020-02-01
7216,59,83,2020,2,2,11.4,2020-02-02
12269,59,83,2020,2,3,11.5,2020-02-03
17322,59,83,2020,2,4,10.8,2020-02-04
22375,59,83,2020,2,5,7.9,2020-02-05
27428,59,83,2020,2,6,5.7,2020-02-06
32481,59,83,2020,2,7,7.6,2020-02-07
37534,59,83,2020,2,8,7.1,2020-02-08
42587,59,83,2020,2,9,8.1,2020-02-09
47640,59,83,2020,2,10,9.0,2020-02-10
52693,59,83,2020,2,11,8.5,2020-02-11
57746,59,83,2020,2,12,9.4,2020-02-12
62799,59,83,2020,2,13,10.9,2020-02-13
67852,59,83,2020,2,14,8.6,2020-02-14
72905,59,83,2020,2,15,8.8,2020-02-15
77958,59,83,2020,2,16,9.9,2020-02-16
83011,59,83,2020,2,17,9.1,2020-02-17
88064,59,83,2020,2,18,8.1,2020-02-18
93117,59,83,2020,2,19,7.8,2020-02-19
98170,59,83,2020,2,20,8.1,2020-02-20
103223,59,83,2020,2,21,10.2,2020-02-21
108276,59,83,2020,2,22,11.0,2020-02-22
113329,59,83,2020,2,23,11.9,2020-02-23
118382,59,83,2020,2,24,11.9,2020-02-24
123435,59,83,2020,2,25,10.1,2020-02-25
128488,59,83,2020,2,26,10.9,2020-02-26
133541,59,83,2020,2,27,11.9,2020-02-27
138594,59,83,2020,2,28,11.5,2020-02-28
143647,59,83,2020,2,29,10.2,2020-02-29
2164,59,83,2020,3,1,10.3,2020-03-01
7217,59,83,2020,3,2,9.7,2020-03-02
12270,59,83,2020,3,3,9.6,2020-03-03
17323,59,83,2020,3,4,13.5,2020-03-04
22376,59,83,2020,3,5,11.7,2020-03-05
27429,59,83,2020,3,6,8.6,2020-03-06
32482,59,83,2020,3,7,8.7,2020-03-07
37535,59,83,2020,3,8,9.1,2020-03-08
42588,59,83,2020,3,9,11.5,2020-03-09
